Sindicato,Convenção,Título da Cláusula,Resumo,Cláusula Completa
SINDICATO DOS NUTRICIONISTAS NO ESTADO DA BAHIA - SINDNUT,CONVENÇÃO COLETIVA DE TRABALHO 2024/2025,CLÁUSULA QUARTA - ASSISTÊNCIA MÉDICA/ODONTOLÓGICA,"Empresas devem garantir assistência médica/odontológica gratuita a empregados e dependentes em seus próprios serviços, sem ampliação. Desobrigadas se oferecerem seguro/plano de saúde.","As entidades empregadoras garantirão aos empregados e dependentes legais dentro dos serviços médicos hospitalares que efetivamente dispuserem no âmbito do seu próprio estabelecimento, assistência médica/odontológica, sem ônus para o beneficiário e sem obrigação de ampliação dos respectivos serviços para tal fim. PARÁGRAFO ÚNICO - As entidades empregadoras que possuem seguro saúde ou plano de saúde ficam desobrigadas de prestar assistência médica nas suas unidades."
SINDICATO DOS NUTRICIONISTAS NO ESTADO DA BAHIA - SINDNUT,CONVENÇÃO COLETIVA DE TRABALHO 2024/2025,CLÁUSULA QUINTA - ATESTADO MÉDICO,"Atestados médicos e odontológicos válidos devem ser entregues até o 2º dia útil após o afastamento, para avaliação do Serviço de Medicina do Trabalho, sob pena de recusa.","Os atestados médicos e odontológico que preencham os requisitos previstos em Lei, somente serão aceitos se entregues até o segundo dia útil subsequente do afastamento do trabalho, encaminhando-o para o Serviço de Medicina do Trabalho para avaliação, sob pena de serem recusados, devendo ser analisado caso a caso."
SINDICATO DOS NUTRICIONISTAS NO ESTADO DA BAHIA - SINDNUT,CONVENÇÃO COLETIVA DE TRABALHO 2024/2025,CLÁUSULA SEXTA - ANUÊNIO,"Mantém anuênio congelado em R$ (valor de 30/04/1998) como vantagem pessoal, reajustado pelos mesmos percentuais dos reajustes salariais. Não se aplica a quem não o adquiriu até 30/04/1998.","Permanece como vantagem pessoal sob o título “anuênio congelado” em R$ (reais), o valor praticado em 30 de abril de 1998. PARÁGRAFO PRIMEIRO - o “anuênio congelado” mencionado nesta clausula será reajustado com os mesmos percentuais que forem aplicados aos reajustes gerais de salários, negociados nesta convenção coletiva. PARÁGRAFO SEGUNDO - Não fazem jus à vantagem prevista nesta cláusula os empregados que não a tenham adquirido até 30/04/1998."
SINDICATO DOS NUTRICIONISTAS NO ESTADO DA BAHIA - SINDNUT,CONVENÇÃO COLETIVA DE TRABALHO 2024/2025,CLÁUSULA SÉTIMA - FALTAS,"Faltas dos empregados previstas em lei, quando coincidentes com o horário de trabalho, devem ser pré-avisadas com 72h de antecedência e devidamente comprovadas.","As faltas dos empregados previstas em lei, quando coincidentes com o horário de labor devem ser pré-avisadas, com antecedência mínima de 72 (setenta e duas) horas, e, devidamente comprovada."
SINDICATO DOS NUTRICIONISTAS NO ESTADO DA BAHIA - SINDNUT,CONVENÇÃO COLETIVA DE TRABALHO 2024/2025,CLÁUSULA OITAVA - SALÁRIO SUBSTITUIÇÃO,"Empregado substituto tem direito ao salário contratual do substituído enquanto durar a substituição não eventual.","Enquanto perdurar a substituição que não tenha caráter meramente eventual, o empregado substituto fará jus ao salário contratual do substituído."
SINDICATO DOS NUTRICIONISTAS NO ESTADO DA BAHIA - SINDNUT,CONVENÇÃO COLETIVA DE TRABALHO 2024/2025,CLÁUSULA NONA - ADICIONAIS E VANTAGENS,"Adicionais e vantagens pessoais do mês trabalhado serão pagos no mês subsequente, desde que devidamente atualizados.","Os adicionais e vantagens pessoais, que os empregados tenham direito dento do mês trabalhado serão pagos no mês subsequente, desde que devidamente atualizados."
SINDICATO DOS NUTRICIONISTAS NO ESTADO DA BAHIA - SINDNUT,CONVENÇÃO COLETIVA DE TRABALHO 2024/2025,CLÁUSULA DÉCIMA - AUXÍLIO CRECHE,"Auxílio creche de R$70,00 a partir de mai/2024 para filhos menores de 6 anos (inclusive adotivos), se solicitado. Retroativos (mai-set/2024) pagos em 4 parcelas (out/2024-jan/2025) como abono, sem encargos. Empresas com vagas em creche gratuitas estão desobrigadas.","Para cada filho menor de 06 (seis) anos, inclusive adotivos, desde que expressamente solicitado, os empregados terão direito ao auxílio creche no valor de R$70,00 (setenta reais), a partir de maio/2024. PARÁGRAFO PRIMEIRO - Os valores correspondentes de maio a setembro/2024, inclusive verbas rescisórias deste período serão pagos nas folhas de outubro/2024, novembro/2024, dezembro/2024 e janeiro/2025, em forma de abono, e não constituem base de incidência de qualquer encargo trabalhista e previdenciário. PARÁGRAFO SEGUNDO - As entidades empregadoras que oferecem vagas em creche, sem ônus para o empregado, estarão desobrigadas de efetuar o pagamento do referido benefício."
SINDICATO DOS NUTRICIONISTAS NO ESTADO DA BAHIA - SINDNUT,CONVENÇÃO COLETIVA DE TRABALHO 2024/2025,CLÁUSULA DÉCIMA PRIMEIRA - AUXÍLIO FUNERAL,"Empresas pagarão R$1.234,00 à família do empregado falecido (a partir de out/2024) como auxílio funeral em até 15 dias. Empresas com seguro de vida estão desobrigadas.","As entidades empregadoras pagarão a partir de outubro/2024, o valor de R$1.234,00 (mil e duzentos e trinta e quatro reais) a família do empregado, em caso de falecimento deste, a título de auxílio funeral, no prazo de 15 (quinze) dias a contar da comunicação e apresentação do atestado de óbito. PARÁGRAFO ÚNICO - As entidades empregadoras que oferecem seguro de vida estão desobrigadas ao pagamento do referido benefício."
SINDICATO DOS NUTRICIONISTAS NO ESTADO DA BAHIA - SINDNUT,CONVENÇÃO COLETIVA DE TRABALHO 2024/2025,CLÁUSULA DÉCIMA SEGUNDA - COMPROVANTE DE PAGAMENTO,"Empresas devem fornecer/disponibilizar holerites (físicos ou eletrônicos) sem ônus, detalhando parcelas e FGTS. Segunda via pode ser solicitada.","Os comprovantes de pagamento ou contracheques deverão ser fornecidos e/ou disponibilizados pelas empresas aos seus empregados, sem ônus para estes, diretamente ou por meios eletrônicos, e emitidos de maneira que neles estejam discriminadas as parcelas pagas, inclusive o valor correspondente ao recolhimento do FGTS. PARÁGRAFO ÚNICO - Em caso de necessidade da segunda via o empregado deverá solicitar diretamente à empresa."
SINDICATO DOS NUTRICIONISTAS NO ESTADO DA BAHIA - SINDNUT,CONVENÇÃO COLETIVA DE TRABALHO 2024/2025,CLÁUSULA DÉCIMA TERCEIRA - UNIFORMES,"Empresas fornecerão 2 uniformes gratuitos por ano se o uso for exigido. Devolução na reposição/rescisão, sob pena de desconto.","As entidades empregadoras fornecerão, gratuitamente, aos seus empregados, 02 (dois) uniformes por ano, desde que exigidos o seu uso. PARÁGRAFO ÚNICO - A devolução dos mesmos se dará quando da reposição e/ou rescisão de contrato de trabalho, sob pena de ser descontado o valor referente."
SINDICATO DOS NUTRICIONISTAS NO ESTADO DA BAHIA - SINDNUT,CONVENÇÃO COLETIVA DE TRABALHO 2024/2025,CLÁUSULA DÉCIMA QUARTA - QUADRO DE AVISOS,"Empresas permitirão comunicados sindicais em quadro de avisos, desde que previamente encaminhados à direção e não atentatórios à imagem da instituição/pessoas.","As entidades empregadoras permitirão a colocação de comunicado para empregados em seu quadro de avisos, desde que previamente encaminhado à direção das respectivas entidades. PARÁGRAFO ÚNICO - Os avisos terão como finalidade a divulgação de assuntos de interesse da categoria dos trabalhadores desde que não sejam atentatórios e não venham a detratar a imagem ou reputação da Instituição ou pessoas."
SINDICATO DOS NUTRICIONISTAS NO ESTADO DA BAHIA - SINDNUT,CONVENÇÃO COLETIVA DE TRABALHO 2024/2025,CLÁUSULA DÉCIMA QUINTA - AVISO PRÉVIO,"Aviso prévio concedido conforme lei vigente para empregados demitidos sem justa causa.","Aos empregados despedidos sem justa causa será concedido o aviso prévio na forma da lei."
SINDICATO DOS NUTRICIONISTAS NO ESTADO DA BAHIA - SINDNUT,CONVENÇÃO COLETIVA DE TRABALHO 2024/2025,CLÁUSULA DÉCIMA SEXTA – ADICIONAL NOTURNO,"Adicional noturno de 40% para capital e 35% para interior. Trabalho noturno estritamente entre 22h e 5h.","O adicional será pago na base de 40% (quarenta por cento) sobre o valor da hora normal trabalhada, para as instituições estabelecidas na capital e 35% (trinta e cinco por cento) para as instituições estabelecidas no interior. PARÁGRAFO ÚNICO - Considera-se como trabalho noturno o estritamente realizado entre 22:00 as 05:00 horas."
SINDICATO DOS NUTRICIONISTAS NO ESTADO DA BAHIA - SINDNUT,CONVENÇÃO COLETIVA DE TRABALHO 2024/2025,CLÁUSULA DÉCIMA SÉTIMA – LIBERAÇÃO DO DIRIGENTE SINDICAL,"Empresas liberarão Presidente, Vice, Tesoureiro, Secretário e até 2 diretores (excluindo Presidente) do SINDNUT, sem prejuízo de vencimentos. Benefício assegurado a diretores já liberados.","As entidades empregadoras liberarão do trabalho o Presidente, o Vice-Presidente, o Tesoureiro e o Secretário, e mais 01 (um) diretor por empresa até o limite de 02 (dois), excluído deste cômputo o Presidente. PARÁGRAFO PRIMEIRO - Fica assegurado o benefício a outros diretores titulares que já estejam liberados. PARÁGRAFO SEGUNDO - Em qualquer das hipóteses acima mencionadas, não haverá prejuízo dos vencimentos e vantagens."
SINDICATO DOS NUTRICIONISTAS NO ESTADO DA BAHIA - SINDNUT,CONVENÇÃO COLETIVA DE TRABALHO 2024/2025,CLÁUSULA DÉCIMA OITAVA – RELAÇÃO DE EMPREGADOS,"Empresas devem disponibilizar ao sindicato cópias de guias de contribuição sindical e taxa assistencial, e relação de descontos de associados, em até 15 dias após os descontos.","As entidades empregadoras colocarão a disposição do sindicato dos empregados as cópias das guias de contribuição sindical e taxa assistencial, no prazo de 15 (quinze) dias, após os descontos pertinentes, inclusive a relação dos descontos mensais dos associados."
SINDICATO DOS NUTRICIONISTAS NO ESTADO DA BAHIA - SINDNUT,CONVENÇÃO COLETIVA DE TRABALHO 2024/2025,CLÁUSULA DÉCIMA NONA – CONVÊNIOS,"Empresas podem firmar convênios com farmácias, óticas e drogarias para venda e cobrança de produtos aos empregados, com desconto em folha, sem configurar salário indireto.","As entidades empregadoras poderão firmar convênios com farmácias, óticas e drogarias para a venda e cobrança dos seus artigos e produtos, diretamente aos seus empregados e sob a total responsabilidade destes. PARÁGRAFO ÚNICO - As entidades empregadoras poderão descontar na folha de pagamento de seus empregados os valores correspondentes ao quanto acima mencionado que em hipótese alguma configurará salário indireto."
SINDICATO DOS NUTRICIONISTAS NO ESTADO DA BAHIA - SINDNUT,CONVENÇÃO COLETIVA DE TRABALHO 2024/2025,CLÁUSULA VIGÉSIMA – ESCALA DE TRABALHO,"Permite jornadas de 24, 36, 40 ou 44h semanais em plantões de 6, 8, 12 ou 24h. Faculta escalas 12x24, 12x36, 12x48, 24x72 e mistas. Horas de plantão (12h/24h) são normais, sem extras (se compensadas em banco de horas). Intervalo de 1h a cada 12h de plantão. Redução de intrajornada autorizada. Plantão de 24h admitido excepcionalmente. Detalha regime 12x24 e 12x48. Trocas de plantão (máx. 5/mês) não geram extras se houver descanso mínimo de 11h. Autoriza trabalho em domingos/feriados com folgas compensatórias. Prorrogação de jornada em atividades insalubres permitida.","Os empregados com carga horária semanal de 24, 36, 40 ou 44 horas poderão cumpri-la em escala de plantão de 6 horas, 8 horas, 12 horas ou 24 horas, desde quando seja de conveniência dos respectivos serviços e respeitada a carga horária mensal contratual. PARÁGRAFO PRIMEIRO - Faculta-se ao empregador estabelecer a escala de trabalho de 12x24, 12×36, 12x48 ou 24x72 e em escalas de plantão de 21 horas (Serviço Diurno/ Noturno) em quaisquer dos setores, integral ou parcialmente, dos estabelecimentos vinculados à categoria econômica do SINDIFIBA, observando-se: a) - Para aqueles empregados que trabalharem sob as denominadas “escalas de plantão”, as 12 (doze) ou 24 (vinte e quatro) horas de prestação de serviço serão entendidas como horas normais, inclusive no labor em dias considerados como domingos e feriados, ficando esclarecido igualmente que não serão caracterizadas e remuneradas como horas extras, inclusive as horas trabalhadas na eventualidade de vir a ser ultrapassada a carga horária contratual, desde que o excesso de horas trabalhadas seja compensado na forma estabelecida no banco de horas. b) - Fica assegurado para os trabalhadores que atuam em escalas de plantão um intervalo de 1 (uma) hora a cada 12 (doze) horas de trabalho, para repouso e refeição, a ser gozado na oportunidade indicada pela empresa e compatível com a disponibilidade do serviço em execução (artigo 71 e parágrafos da CLT). c) - As empresas integrantes da categoria econômica que possuem refeitórios em suas unidades, ficam autorizadas a reduzir o intervalo intrajornada de que trata o artigo 71, § 3° da CLT, na forma do quanto disposto pela Portaria n° 1.095 do Ministério do Trabalho e Emprego - MTE, respeitado o limite mínimo exigido de 30 (trinta) minutos. PARÁGRAFO SEGUNDO - Excepcionalmente poderá ser admitido o plantão de 24 horas. PARÁGRAFO TERCEIRO - As partes acordam pela possibilidade de implantação do regime de trabalho de 12x24 e 12x48, de acordo com a carga horária contratada e se dará nos seguintes moldes: o trabalho será iniciado com uma jornada de 12h seguida de uma folga de 24h, no dia seguinte ocorrerá novo labor em jornada de 12h, acompanhada de uma folga de 48h. PARÁGRAFO QUARTO - Para a apuração das horas extras a serem pagas ou compensadas não serão levadas em consideração as trocas de plantão efetuadas entre os empregados, ainda que estas trocas impliquem em excesso a carga horária semanal. As instituições permitirão por conveniência institucional e consenso entre as partes o limite máximo de 5 (cinco) trocas por mês, inclusive para as jornadas de 12x24, 12x36 e 12x48, escalas mistas (Serviço Diurno/Noturno), devendo obedecer a política interna de cada instituição, a troca de plantão somente poderá ser realizada caso o empregado tenha descansado, no mínimo, onze horas consecutivas. PARÁGRAFO QUINTO - As instituições integrantes da categoria econômica representada pelo SINDIFIBA ficam autorizadas a funcionarem em domingos e feriados, devendo, entretanto, estabelecerem escalas de folgas compensatórios na forma estabelecida no banco de horas. PARÁGRAFO SEXTO - Conforme artigos 611 -A inciso XII (Acordos e Convenções Coletivas), e 189 e seguintes da CLT (Atividades insalubres), fica estabelecido a todos abrangidos pela respectiva convenção coletiva, o trabalho e a prorrogação da jornada nas atividades descritas nos artigos supracitados."
SINDICATO DOS NUTRICIONISTAS NO ESTADO DA BAHIA - SINDNUT,CONVENÇÃO COLETIVA DE TRABALHO 2024/2025,CLÁUSULA VIGÉSIMA PRIMEIRA – BANCO DE HORAS,"Autoriza banco de horas para compensação de jornada em até 6 meses. Empresas devem informar horas trabalhadas mensalmente. Permite uso de compensação em férias. Faltas/atrasos injustificados podem ser descontados ou compensados. Horas não compensadas na rescisão serão pagas.","As Instituições integrantes da categoria econômica representadas pelo SINDIFIBA ficam autorizadas a adotar o sistema de compensação de horas trabalhadas, através do qual o excesso de horas em um ou mais dias possa ser compensado pela correspondente diminuição da jornada em outro dia, de maneira que tal regime não exceda prazo máximo de 6 (seis) meses. PARÁGRAFO PRIMEIRO - As entidades empregadoras deverão disponibilizar aos trabalhadores as informações sobre as horas trabalhadas no mês, possibilitando aos mesmos o controle do número de horas a serem compensados. PARÁGRAFO SEGUNDO - Ficam as entidades empregadoras autorizadas a utilizar-se da compensação no período destinado a concessão de férias, adicionando-se ao período de gozo efetivo das férias os dias correspondentes a compensação ora destacada. PARÁGRAFO TERCEIRO - As faltas assim como os atrasos injustificados serão descontados conforme legislação aplicável ou política Institucional. PARÁGRAFO QUARTO - Na hipótese de rescisão do contrato de trabalho, as horas trabalhadas e não compensadas serão pagas na rescisão."
