Sindicato,Convenção,Título da Cláusula,Resumo,Cláusula Completa
SINDICATO DOS TRABALHADORES EM ESTABELECIMENTOS DE SERVIÇOS DE SAÚDE DE MARINGÁ E REGIÃO STESSMAR,CONVENÇÃO COLETIVA DE TRABALHO MR025238/2025,CLÁUSULA TRIGÉSIMA NONA - BANCO DE HORAS,"Mantém o regime de banco de horas até 30/04/2026, com regras de compensação, prazos e controle.","Fica mantido nas Categorias (Econômica e Profissional), até 30/04/2026 o regime de compensação de horas de trabalho, denominado BANCO DE HORAS, na forma do que dispõem os parágrafos 2º e 3º do artigo 59, da CLT, com a redação dada pelo artigo 6º, da Lei n.º 9.601 de 21 de janeiro de 1998, Dec. n.º 2.490, de 04 de fevereiro de 1998 e, nos termos do inciso XIII, do artigo 7º, da CF/88. Parágrafo Primeiro: Pelo sistema retro adotado, as Empresas poderão exigir labor em dias normais de trabalho até uma jornada de 10 (dez) horas ou 12 (doze) horas para aqueles de escalas 12 x 36 ou 6 x 12, mediante a compensação em outros dias, afastado o respeito ao intervalo do artigo 66, da CLT. Parágrafo Segundo: As horas trabalhadas em prorrogação de jornada para fins de compensação, no regime de Banco de Horas, não se caracterizam como horas extraordinárias e, sobre elas não incidirão qualquer adicional, salvo nas hipóteses disciplinadas adiante. Parágrafo Terceiro: O sistema do BANCO DE HORAS poderá ser aplicado, tanto para antecipação de horas de trabalho, com liberação posterior, quanto para liberação de horas com reposição posterior. O saldo credor de horas de cada trabalhador poderá ser compensado da seguinte forma: folgas adicionais seguidas ao período de férias, folgas coletivas, a critério da empresa; folgas individuais, negociadas de comum acordo entre o empregado e sua supervisão. Ainda, a critério da empresa, o empregado mesmo que não tenha saldo credor de horas, poderá ter folgas coletivas ou individuais, com o correspondente débito no Banco de Horas, para posterior compensação. Parágrafo Quarto: Em qualquer das situações acima, fica estabelecido que a) no cálculo de compensação, para cada hora trabalhada em prorrogação de jornada de trabalho, será computada como 1 (uma) hora de liberação; b) a compensação ocorrerá no prazo da vigência desta convenção coletiva; c) o banco de horas será estabelecido pelo prazo de doze meses, contados na vigência desta Convenção Coletiva, iniciando-se em 01/05/2025 e encerrando-se em 30/04/2026; d) ao realizar o encerramento, havendo saldo positivo de horas, o pagamento será efetuado na folha de competência de abril de 2026, pagos até o 5º dia útil de maio, com o acréscimo de horas extras conforme a Cláusula 12 desta CCT; e) ao realizar o encerramento, havendo saldo negativo de horas, as mesmas serão descontadas de forma simples. Parágrafo Quinto: Faculta-se a estipulação de outra modalidade de fechamento do Banco de Horas, o que deverá ocorrer mediante Acordo Coletivo de Trabalho. Parágrafo Sexto: a) Na hipótese de rescisão do contrato de trabalho sem justa causa pelo empregador, sem que tenha havido a compensação integral das horas trabalhadas, será feito o confronto entre as horas compensadas e as prorrogadas. Havendo crédito a favor do trabalhador, este fará jus ao pagamento das horas devidas como extraordinárias, com o adicional previsto na cláusula da CCT aplicável às categorias aqui envolvidas, ao preço vigente por ocasião da rescisão contratual. b) No caso de pedido de demissão pelo empregado, eventuais horas não compensadas pelo mesmo, serão descontadas de forma simples quando da rescisão contratual. Parágrafo Sétimo: Os colaboradores que prestam serviços nas jornadas de 6 x 12 ou 12 x 36, poderão antecipar ou postergar o trabalho nos feriados de Natal e Ano Novo, de forma que possam fruir com seus familiares tais datas, de acordo com a escala que será formalizada pelo empregador. Tal prática não acarreta em nulidade dos bancos de horas ou outros acordos de compensação. Parágrafo Oitavo: O período de férias do trabalhador não poderá ser utilizado para compensação de banco de horas. Parágrafo Nono: As empresas deverão manter quadro de débito ou crédito do saldo de horas, e fornecer a cada 60 (sessenta) dias, extratos desse saldo mediante solicitação dos trabalhadores. Os extratos poderão ser substituídos por lançamento do saldo no cartão ponto mensal ou disponibilização por meio eletrônico. Parágrafo Décimo: Aqueles empregados que apresentarem débito de horas no Banco, quando convocados pela empresa com antecedência mínima de 48 (quarenta e oito) horas, e se negarem ao cumprimento da escala, sofrerão desconto no salário mensal do número de horas correspondentes e o consequente número de horas no Banco, porque pagas. E também o trabalhador quando precisar ocupar o banco de horas, deverá comunicar por escrito a empresa com 72 horas de antecedência, desde que não seja final para a semana subsequente, sendo que a mesma após notificação deverá conceder as horas ao trabalhador, se não o fizer deverá justificar o mesmo por escrito. Parágrafo Décimo Primeiro: A adoção do sistema de flexibilização de jornada de trabalho não descaracteriza o acordo de compensação de jornada, consoante ali definido pelas entidades sindicais. Parágrafo Décimo Segundo: O Sindicato obreiro reconhece o alvará sanitário como documento hábil à comprovação da regularidade do ambiente de trabalho, sendo dispensada a inspeção prévia prevista no artigo 60 da CLT no âmbito de abrangência desta Convenção Coletiva. Parágrafo Décimo Terceiro: O afastamento do trabalhador em qualquer das modalidades previstas em lei acarreta em sobrestamento automático da exigibilidade de horas a crédito ou a débito pelo mesmo período, havendo prorrogação automática dos prazos previstos no parágrafo 4º, alínea “c” destas cláusulas quando se verificar tal condição."
SINDICATO DOS TRABALHADORES EM ESTABELECIMENTOS DE SERVIÇOS DE SAÚDE DE MARINGÁ E REGIÃO STESSMAR,CONVENÇÃO COLETIVA DE TRABALHO MR025238/2025,CLÁUSULA QUADRAGÉSIMA - CURSO DE NÍVEL PROFISSIONALIZANTE,"Empregado pode solicitar flexibilização da jornada para cursar técnico ou auxiliar de enfermagem.","As empresas poderão assegurar ao empregado a flexibilização de sua jornada de trabalho, sem redução de sua duração, quando o mesmo requerer matrícula nos cursos Técnicos e de Auxiliar de Enfermagem. Com a anuência da instituição de ensino, fica autorizada a implantação de programas de estágio na própria instituição com a qual o trabalhador mantém vínculo, de forma absolutamente dissociada do contrato de trabalho, inclusive em relação à carga horária."
SINDICATO DOS TRABALHADORES EM ESTABELECIMENTOS DE SERVIÇOS DE SAÚDE DE MARINGÁ E REGIÃO STESSMAR,CONVENÇÃO COLETIVA DE TRABALHO MR025238/2025,CLÁUSULA QUADRAGÉSIMA PRIMEIRA - EMPREGADO ESTUDANTE,"Empregado estudante tem direito a facilidades de horário e abono de faltas para exames.","O empregado estudante receberá facilidades da empresa para adequação de seu horário de trabalho, quando se matricular em cursos atinentes à sua profissão, possibilitando seu aperfeiçoamento técnico, desde que venha beneficiar seu trabalho. Parágrafo Único: É garantido ao empregado estudante o abono de suas faltas ao trabalho quando da prestação de exames escolares em horário diverso das atividades escolares normais e, naqueles dias em que participar de concurso vestibular e ENEM no horário das provas, desde que seja o empregador comunicado com antecedência de 72 (setenta e duas) horas, sendo comprovada a participação posteriormente, em até 03 (três) dias úteis."
SINDICATO DOS TRABALHADORES EM ESTABELECIMENTOS DE SERVIÇOS DE SAÚDE DE MARINGÁ E REGIÃO STESSMAR,CONVENÇÃO COLETIVA DE TRABALHO MR025238/2025,CLÁUSULA QUADRAGÉSIMA SEGUNDA - AMAMENTAÇÃO,"Empregada lactante tem direito a dois intervalos de 30 minutos até os 6 meses da criança.","Durante o período de aleitamento materno, assim compreendido até que a criança complete 6 (seis) meses de idade, as empresas concederão à empregada 2 (dois) intervalos de 30 (trinta) minutos cada um, podendo ser cumulativos."
SINDICATO DOS TRABALHADORES EM ESTABELECIMENTOS DE SERVIÇOS DE SAÚDE DE MARINGÁ E REGIÃO STESSMAR,CONVENÇÃO COLETIVA DE TRABALHO MR025238/2025,CLÁUSULA QUADRAGÉSIMA TERCEIRA - FÉRIAS E PROPORCIONAIS,"Férias podem ser divididas em até três períodos, com regras específicas para 12x36.","A concessão de férias poderá ocorrer em TRÊS períodos, sendo que um deles não poderá ser inferior a 14 dias, e os demais não poderão ser inferiores a 5 dias corridos cada um, inclusive para menores de 18 anos e maiores de 50 anos. No caso de jornada de 12x36, o início das férias deverá coincidir com aquele de escala de trabalho, exceto em sábados, domingos e feriados. Parágrafo Primeiro: Nos casos de pedido de demissão, o empregado que possuir 30 (trinta) dias ou mais de serviço e menos de 01 (um) ano fará jus ao recebimento das férias proporcionais. Parágrafo Segundo: Sugere-se aos empregadores a elaboração de escala de férias, ressalvando a possibilidade de cancelamento da programação por parte da empresa, diante de situações emergenciais. Parágrafo Terceiro: Sempre que as férias forem concedidas após o período legal a empresa deverá pagá-las em dobro, conforme o artigo 137, da CLT. Parágrafo Quarto: Após cada período de 12 (doze) meses de vigência do contrato de trabalho, o empregado terá direito a férias, proporcionando as mesmas em caso de faltas injustificadas, conforme Art. 130 e 133 CLT."
SINDICATO DOS TRABALHADORES EM ESTABELECIMENTOS DE SERVIÇOS DE SAÚDE DE MARINGÁ E REGIÃO STESSMAR,CONVENÇÃO COLETIVA DE TRABALHO MR025238/2025,CLÁUSULA QUADRAGÉSIMA QUARTA - GRATIFICAÇÃO DE FÉRIAS,"Gratificação de 1/3 da remuneração será paga nas férias, com regras para pagamento antecipado.","Fica assegurada uma gratificação em valor equivalente a 1/3 (um terço) da remuneração, que será paga aos empregados por ocasião da concessão das férias, nos termos da Constituição Federal. Parágrafo Primeiro: Fica acordado que os empregadores efetuarão o pagamento das férias 02 (dois) dias antes do início da mesma. Parágrafo Segundo: Fica acordado que a empresa que optar por férias coletivas deverá estabelecer o mínimo de 10 (dez) dias consecutivos."
SINDICATO DOS TRABALHADORES EM ESTABELECIMENTOS DE SERVIÇOS DE SAÚDE DE MARINGÁ E REGIÃO STESSMAR,CONVENÇÃO COLETIVA DE TRABALHO MR025238/2025,CLÁUSULA QUADRAGÉSIMA QUINTA - ABONO LICENÇA PRÊMIO,"Empregado com tempo de serviço contínuo pode receber abono conforme tabela de faltas.","Fará jus a licença abaixo, paga na forma de abono, o empregado que, na vigência desta Convenção, completar 03 (três), 06 (seis), 09 (nove), 12 (doze), 15 (quinze), 18 (dezoito), 21 (vinte e um), 24 (vinte e quatro), 27 (vinte e sete), 30 (trinta) anos e 33 (trinta e três) anos de efetivo trabalho na mesma empresa, ressalvado os períodos de afastamentos previstos na cláusula 47, da presente CCT, além da licença maternidade, e respeitando os limites estabelecidos quanto aos dias de fruição em face de faltas injustificadas e de entrega de atestados médicos, odontológicos e psiquiátricos de acordo com a tabela. Parágrafo Primeiro: A falta de concessão da licença prêmio pelo empregador ensejará o pagamento da mesma em folha de pagamento como abono, conforme artigo 457, §2º da CLT. Parágrafo Segundo: O abono quando indenizado na rescisão será pelo valor da remuneração (salário bruto). Parágrafo Terceiro: O abono poderá ser revertido em pecúnio a critério do empregador. Parágrafo Quarto: Não terá direito ao abono o empregado que, no curso do período aquisitivo da mesma, se afastar pelo INSS ou por licença não remunerada em período superior a 41 dias. Iniciando um novo período aquisitivo somente no início do próximo período de três anos, conforme descrito no caput, sempre utilizando como referência a data da admissão."
SINDICATO DOS TRABALHADORES EM ESTABELECIMENTOS DE SERVIÇOS DE SAÚDE DE MARINGÁ E REGIÃO STESSMAR,CONVENÇÃO COLETIVA DE TRABALHO MR025238/2025,CLÁUSULA QUADRAGÉSIMA SEXTA - FERIADOS,"Garante pagamento ou folga nos feriados, exceto para jornada 12x36.","Fica garantido o pagamento ou folga do trabalho nos dias de feriados da zero hora às vinte e quatro horas, excetuando-se os casos da jornada 12X36."
SINDICATO DOS TRABALHADORES EM ESTABELECIMENTOS DE SERVIÇOS DE SAÚDE DE MARINGÁ E REGIÃO STESSMAR,CONVENÇÃO COLETIVA DE TRABALHO MR025238/2025,CLÁUSULA QUADRAGÉSIMA SÉTIMA - FOLGA NO ANIVERSÁRIO,"Empregado tem direito a uma folga pelo aniversário, com prazo para gozo.","Fica ajustado que os membros da categoria profissional terão direito a usufruir de uma folga pelo seu aniversário. O gozo poderá ser concedido em até 30 dias antes ou 60 dias após a data, impreterivelmente."
SINDICATO DOS TRABALHADORES EM ESTABELECIMENTOS DE SERVIÇOS DE SAÚDE DE MARINGÁ E REGIÃO STESSMAR,CONVENÇÃO COLETIVA DE TRABALHO MR025238/2025,CLÁUSULA QUADRAGÉSIMA OITAVA - AUSÊNCIAS LEGAIS,"Define prazos de afastamento para casamento, nascimento, falecimento e outros.","As ausências legais a que aludem os incisos II, III e IV, do artigo 473, da CLT, respeitados os critérios mais vantajosos, devem ser concedidas nos seguintes termos: a) 5 dias consecutivos, em caso de casamento; b) 5 dias consecutivos, no caso de nascimento de filho, no decorrer da primeira semana, para os empregados do sexo masculino; c) 5 dias consecutivos, no caso de falecimento de pai, mãe, irmãos, filhos ou cônjuge, ou de pessoa declarada em CTPS como dependente econômico ou parceiro com relacionamento estável, com comprovação posterior; d) 2 dias consecutivos, no caso de falecimento de sogro, sogra, avó, avô, neto e neta, bisavô e bisavó; e) 1 dia no caso de falecimento de genro e nora. Parágrafo Único: Para efeitos de fruição dos benefícios retro, considera-se o dia da ocorrência do fato como de início da contagem."
SINDICATO DOS TRABALHADORES EM ESTABELECIMENTOS DE SERVIÇOS DE SAÚDE DE MARINGÁ E REGIÃO STESSMAR,CONVENÇÃO COLETIVA DE TRABALHO MR025238/2025,CLÁUSULA QUADRAGÉSIMA NONA – UNIFORMES,"Empregador deve fornecer até dois uniformes por ano gratuitamente.","Desde que exigidos pelos empregadores, estes fornecerão gratuitamente, até 02 (dois) uniformes por ano, segundo os padrões da empresa, os quais deverão ser devolvidos quando da rescisão contratual, sob pena de desconto de seu valor. O valor a ser descontado será o histórico de compra, reduzido o desgaste natural de utilização."
